일순환량,사료종류,사료급이량,일평균폐사,백신접종여부,수온,전장(cm),체장(cm),어체중(g),Condition factor,심장질환,신장질환,비장질환,간장질환,복수,빈혈,궤양,안구질환,척추만곡,아가미부식,림포,탈장,기타,임상증상유무,Trichodina sp.,Scuticocilliates,ameoba,gyrodactylus,기생충유무,S. parauberis,L. garvieae,E. piscicida,P. damselae,V. ichthyoenteri,V. scophthalmi,세균감염유무,ALT,ALP,BUN,T P,CHOL,ALB,PHOS,Wgc1,Wgc2,Wgr1,Wgr2,Wgr6,Wgp2,Wgi3,Wbkr1,Wbkr2-1,Wbkr2-2,Wbkr5,Wbkr6,Wbki3-1,Wbki3-2,Whkr4,Whkr6,Whkr7,Whkp2,Whki2-1,Whki2-2,Wlc1,Wlr1,Wlp1,Wlr2-1,Wlr2-2,Wlr4,Wlr6,Wlr8,Wli3-1,Wli3-2,Wli6,Wsr5,Wsr6,Wsi2,Wsi3-1,Whr7,Whi3,Whi6-1,Whi6-2,Whi6-3,결과
24,1,0.026,8,1,21.85,34.3,27.4,486.5,2.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,238,2.2,5.1,356,1.2,10.9,0,0,0,0,0,8,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,1,0.026,8,1,21.85,35.2,28.4,484.6,2.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,83,4.5,3.3,338,1,10.5,0,0,0,0,0,4,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,1,0.026,8,1,21.85,36.4,31.2,679.3,2.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,157,2.1,4.7,450,1,10.3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,1,0.036,20,1,22.91,32.8,26.6,428.2,2.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,62,1.8,4.4,261,1,14.2,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.036,20,1,22.91,32.9,27.3,402.4,1.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,114,2.3,5.3,450,1.1,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2
8,1,0.036,20,1,22.91,33.1,27.6,423.6,2.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,21,119,2.1,5.3,394,1,12.2,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.036,20,1,22.91,27.3,23.7,305.7,2.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,22,100,2.4,4.9,419,1.2,15,0,0,0,0,0,4,0,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.036,20,1,22.91,34.1,28.6,485.3,2.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,94,2.1,5.1,371,1,12.4,0,0,0,0,0,4,0,2,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.036,20,1,22.91,32.5,26.5,414.4,2.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23,73,1.9,4.6,323,1,13.4,0,0,0,0,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
8,1,0.036,20,1,22.91,33.4,27.5,397.4,1.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,100,2.4,5.1,397,1.2,15.2,0,0,0,0,0,4,0,4,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,1,0.036,20,1,22.91,32.6,26.6,382.8,2.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,123,1.8,4.7,376,1,12,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
8,1,0.036,20,1,22.91,32.9,26.5,431.1,2.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,26,66,2.1,5.3,360,1.4,13.9,0,0,0,0,0,4,0,0,0,4,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2
8,1,0.036,20,1,22.91,33.6,27.2,488.2,2.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,74,2.2,5.3,380,1.1,12.4,0,0,0,0,0,4,0,0,0,2,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2
8,1,0.036,20,1,22.91,32.8,26.4,504.5,2.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,26,84,2.8,4.9,352,1.3,15.9,2,0,0,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.036,20,1,22.91,36.7,28.5,553.1,2.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,68,1.7,4.9,320,1,11.5,2,0,0,0,0,0,0,0,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2
8,1,0.036,20,1,22.91,31.5,25.3,387.4,2.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,104,1.9,5.3,344,1,12.9,4,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0.036,20,1,22.91,29.6,23.9,224.3,1.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,115,2.2,4.1,450,1.1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
8,1,0.036,20,1,22.91,31.3,29.4,555.6,2.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,28,93,2.2,4.8,161,1,11.4,0,0,0,0,0,4,0,2,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0.0046,30,0,19.54,25,19.5,135.2,1.823,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16,99,2.6,4.4,220,1.1,9.8,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
20,0,0.0046,30,0,19.54,22.5,18.5,152.9,2.415,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,89,2,5.6,121,1.7,9.8,0,0,4,0,0,4,0,2,0,0,0,0,4,0,0,0,0,8,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,0,0.0046,30,0,19.54,27,20,197.2,2.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,128,1.6,4.7,201,1.1,8.6,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
20,0,0.0046,30,0,19.54,22,17.3,108.8,2.101,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,10,108,2.5,5.2,117,1.6,8.4,0,0,0,0,0,8,0,2,0,0,8,0,8,0,0,0,0,12,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
20,0,0.0046,30,0,19.54,23,17.5,166.7,3.11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,13,119,1.6,5.5,189,1.6,9.8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0.0046,30,0,19.54,23.2,18.2,125.5,2.082,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,10,54,4.5,5.5,88,1.6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,2
20,0,0.0046,30,0,19.54,26,19.3,166.1,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,118,2.1,4.2,174,1,9.3,0,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
20,0,0.0046,30,0,19.54,23.5,17.8,131.6,2.333,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10,76,2.9,6.4,87,1.8,8.9,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,12,4,0,0,8,0,0,12,12,0,0,3
20,0,0.0046,30,0,19.54,25,18.5,147.2,2.325,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,22,62,5.5,5.9,50,1.8,11,0,2,0,0,0,8,0,4,2,0,8,0,0,12,0,0,0,12,8,0,0,8,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,3
20,0,0.0046,30,0,19.54,22,16.7,108,2.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,124,2.8,4.8,158,1,13.3,0,0,0,0,0,4,0,4,0,0,8,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,2
20,0,0.0046,30,0,19.54,23.2,17.3,116.1,2.242,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,45,5,4.4,95,1.4,16.3,0,0,8,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,0,3
20,0,0.0046,30,0,19.54,22.7,16.7,121.1,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,49,4.1,4.8,98,1.8,10.9,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,12,8,0,0,3
20,0,0.0046,30,0,19.54,25.4,18.3,128.4,2.095,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,25,97,4.1,3.3,158,1,11.3,4,0,0,0,0,8,0,0,0,0,0,0,8,12,0,0,0,8,8,0,0,4,0,4,0,0,0,0,0,0,0,0,8,8,0,0,8,8,0,0,3
20,0,0.0046,30,0,19.54,26.3,19.7,201.2,2.632,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,10,39,3.5,5.3,51,1.7,11.4,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,8,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,3
20,0,0.0046,30,0,19.54,22.8,17.3,102.1,1.972,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,11,46,5.3,2.9,56,1,12.1,0,0,0,0,0,8,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
20,0,0.0046,30,0,19.54,24.2,18.3,138.7,2.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,99,3.2,4.5,135,1.3,17,2,0,8,0,0,8,0,0,0,0,0,0,8,12,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,12,8,0,0,8,0,0,12,8,0,0,3
20,0,0.0046,30,0,19.54,22.1,17.4,93.6,1.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,108,4.2,3.4,154,1.1,11.2,0,0,8,0,0,8,0,4,0,0,0,12,4,0,0,0,0,12,8,0,0,12,0,0,0,0,0,0,0,12,0,18,0,12,0,0,12,12,0,0,3
20,0,0.0046,30,0,19.54,22.2,17.1,110.8,2.216,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,10,107,2.4,5.1,117,1.5,7.4,0,0,0,0,0,8,0,2,0,0,8,0,8,0,0,0,0,12,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
20,0,0.0046,30,0,19.54,23.5,17.9,123.2,2.148,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,10,53,4.4,5.4,89,1.5,7.9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,2
20,0,0.0046,30,0,19.54,25.2,17.8,127.4,2.259,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,24,96,4.2,3.2,159,1.1,10.2,0,0,0,0,0,8,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
20,0,0.0046,30,0,19.54,26.7,19.1,210.2,3.017,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,11,40,3.6,5.3,52,1.6,11.5,2,0,8,0,0,8,0,0,0,0,0,0,8,12,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,12,8,0,0,8,0,0,12,8,0,0,3
20,0,0.0046,30,0,19.54,21.9,16.9,105.2,2.179,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,12,50,5.4,2.8,57,1.1,11.9,0,0,8,0,0,8,0,4,0,0,0,12,4,0,0,0,0,12,8,0,0,12,0,0,0,0,0,0,0,12,0,18,0,12,0,0,12,12,0,0,3
20,1,0.09,6,1,20.11,35.5,27.4,495.6,2.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,166,3.4,4,316,1,10,0,0,0,0,0,4,0,2,0,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.09,6,1,20.11,50.8,38.7,1512,2.609,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16,109,3.6,4.7,425,1.4,10.9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.09,6,1,20.11,36.3,28.3,571.8,2.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,142,3.6,4.9,333,1,9.6,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
20,1,0.09,6,1,20.11,38.5,29.3,595.3,2.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,121,3.3,4.4,389,1.2,8.7,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
20,1,0.09,6,1,20.11,40.7,30.8,574.6,1.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,132,2.8,4.4,444,1,7.5,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,2
20,1,0.09,6,1,20.11,45.3,34.5,849.5,2.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,118,3.4,3.8,413,1.1,9.9,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,18,0,8,0,0,0,0,4,0,0,0,0,0,0,3
20,1,0.09,6,1,20.11,34.5,26,352.2,2.004,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,19,99,4.9,3.3,235,1,11.3,0,0,0,0,0,8,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
20,1,0.09,6,1,20.11,37.9,28.5,638.6,2.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,185,2.9,5.5,441,1.1,10.8,0,0,4,0,0,8,0,0,0,2,0,0,4,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3
20,1,0.09,6,1,20.11,36.6,27.4,560.3,2.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,21,113,3.6,6.2,401,1.7,14,0,0,8,0,0,0,0,4,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,3
20,1,0.09,6,1,20.11,37.5,28.3,503.9,2.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,152,2.2,4,436,1,7,0,0,0,0,0,8,0,0,0,2,4,0,4,0,0,0,0,0,4,0,0,8,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
20,1,0.09,6,1,20.11,42.9,33.2,824,2.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,131,3,4.2,446,1,9.2,0,0,0,0,0,8,0,0,0,2,0,0,8,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
20,1,0.09,6,1,20.11,38.3,27.5,901.6,4.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40,142,2.8,5.9,426,1.3,11.5,0,0,0,0,0,4,0,2,2,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
20,1,0.09,6,1,20.11,39,29.3,655.7,2.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,26,193,2.4,6.4,448,1.4,14,0,0,8,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
20,1,0.09,6,1,20.11,42.8,32.5,843.5,2.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,209,2.2,4.5,436,1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2
20,1,0.09,6,1,20.11,42.5,32.4,839.4,2.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,29,117,2.2,5.9,427,1.2,8.8,0,0,0,0,0,4,0,0,0,2,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
24,1,0.0275,6,1,25.96,42.7,36.5,870.6,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,180,2.2,6.5,447,1.4,13,0,0,0,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2
24,1,0.0275,6,1,25.96,40.5,35.6,780.2,1.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,149,2,4.5,388,1.5,11.4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
24,1,0.0275,6,1,25.96,41.6,36.7,906.8,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,183,1.9,6,390,1.5,11,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
24,1,0.0275,6,1,25.96,43,36.8,952.7,1.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,143,2.3,6.4,444,1.6,13.1,0,0,0,0,0,4,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2
24,1,0.0275,6,1,25.96,42.6,37.2,1003.8,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,137,2.3,6.6,267,1.6,14.3,0,0,0,0,0,4,0,2,0,0,0,0,8,4,0,0,0,0,8,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3
24,1,0.0275,6,1,25.96,40.7,35.4,702.8,1.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,10,173,2.3,5.3,444,1.2,18.7,0,0,0,0,0,4,0,2,0,2,4,0,8,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2
24,1,0.0275,6,1,25.96,41,36,873.4,1.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,164,3.8,6.6,442,1.3,18,0,0,0,0,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2
24,1,0.0275,6,1,25.96,42.9,37.8,926.4,1.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,159,2.4,6.6,448,1.4,18.3,0,0,0,0,0,8,0,0,0,2,0,0,4,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
24,1,0.0275,6,1,25.96,42.5,38.1,940.8,1.701,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,11,137,2.8,7.2,435,1.8,18.8,4,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2
24,1,0.0275,6,1,25.96,39.8,33.6,712.1,1.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,12,146,3.1,7.7,443,1.8,15.9,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
24,1,0.0275,6,1,25.96,40.3,35.3,907.8,2.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,10,185,2.4,7.1,444,1.6,15.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,8,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
24,1,0.0275,6,1,25.96,40.5,35.7,821.7,1.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,97,2.4,5.7,378,1.2,17.8,0,0,0,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
24,1,0.0275,6,1,25.96,41.7,36.1,897.3,1.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,17,170,2.8,6.8,449,1.6,22.1,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
24,1,0.0275,6,1,25.96,39.7,35.4,774.6,1.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,234,2.7,6.2,450,1.4,15.6,0,0,0,0,0,4,0,2,0,2,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
24,1,0.0275,6,1,25.96,38.9,34.7,719.5,1.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,158,2.8,6.4,399,1.3,15.2,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
24,1,0.0275,6,1,25.96,41,35.7,702.7,1.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,10,177,2.3,5.2,434,1.3,19.1,0,0,0,0,0,4,0,2,0,2,4,0,8,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2
24,1,0.0275,6,1,25.96,39.7,33.9,712.3,1.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,12,145,3.2,7.7,444,1.7,16.3,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
